url_length,domain_length,path_length,num_dots,num_hyphens,num_underscores,num_slashes,num_digits,has_ip,has_at,num_subdomains,has_https,path_depth,has_port,entropy,is_shortening,has_suspicious,http_status_code,http_response_time,http_redirect_count,content_length,server_type,ssl_valid,ssl_days_remaining,ssl_issuer_trusted,ssl_self_signed,ssl_cert_age_days,dns_resolve_time,dns_record_count,dns_has_mx,label
15,7,0,1,0,0,2,0,0,0,0,1,0,0,3.2402,0,0,200,3.422,1,62658,5,1,292,1,0,104,0.255,1,1,0
23,15,0,1,0,0,2,0,0,0,0,1,0,0,3.6753,0,0,418,1.908,1,3525,1,1,51,0,0,38,0.036,1,1,0
381,19,37,3,4,8,3,72,0,0,1,1,0,0,5.2088,0,0,404,1.475,0,9,0,1,369,0,0,24,0.001,2,0,1
19,11,0,1,0,0,2,0,0,0,0,1,0,0,3.5369,0,0,200,2.19,2,234712,4,1,67,0,0,327,0.04,2,1,0
84,15,61,2,0,0,6,6,0,0,1,1,3,0,4.6326,0,1,200,0.865,0,157790,5,1,62,0,0,21,0.001,1,1,1
42,14,20,2,0,0,4,15,0,0,1,1,1,0,4.3977,0,0,200,0.604,0,15903,0,1,238,1,0,127,0.076,1,0,1
18,10,0,1,0,0,2,0,0,0,0,1,0,0,3.7255,0,0,200,1.884,1,432969,0,1,189,1,0,176,0.1,1,1,0
21,13,0,2,0,0,2,0,0,0,1,1,0,0,3.4585,0,0,200,0.583,0,76169,5,1,169,1,0,203,0.197,5,1,0
84,15,61,2,0,0,6,10,0,0,1,1,3,0,4.7505,0,1,404,0.8,0,7882,5,1,62,0,0,21,0.001,1,1,1
34,26,0,2,0,0,2,0,0,0,1,1,0,0,3.7382,0,0,403,0.361,0,5903,4,1,80,0,0,9,0.254,2,0,1
26,18,0,1,0,0,2,0,0,0,0,1,0,0,3.7483,1,0,200,0.781,1,1273437,2,1,332,0,0,62,0.073,4,1,0
22,14,0,1,0,0,2,0,0,0,0,1,0,0,4.0049,0,0,200,1.805,0,177746,2,1,132,1,0,264,0.071,1,0,0
40,31,1,2,3,0,3,0,0,0,1,1,0,0,4.0062,0,1,403,0.297,0,4387,4,1,38,0,0,51,0.184,2,0,1
18,10,0,1,0,0,2,0,0,0,0,1,0,0,3.6144,0,0,200,0.297,0,565323,5,1,99,0,0,288,0.115,3,1,0
29,21,0,1,0,0,2,0,0,0,0,1,0,0,3.7975,1,1,404,0.087,0,1561,5,1,61,0,0,22,0.019,1,0,0
79,15,56,2,0,2,5,7,0,0,1,1,2,0,4.7797,0,1,403,1.49,2,7657,5,1,61,0,0,22,0.001,1,1,1
20,12,0,1,1,0,2,0,0,0,0,1,0,0,3.7842,0,0,200,0.331,0,62499,4,0,0,0,0,0,0.02,1,0,0
37,28,1,2,0,0,3,0,0,0,1,1,0,0,4.1212,0,0,200,1.212,0,2658,2,1,55,0,0,34,0.001,1,0,1
16,8,0,1,0,0,2,0,0,0,0,1,0,0,3.375,0,0,200,2.304,0,579856,5,1,362,1,0,34,1.049,1,1,0
25,17,0,1,0,0,2,0,0,0,0,1,0,0,4.0537,0,0,200,2.143,5,211066,5,1,32,0,0,57,0.045,1,1,0
84,15,61,2,1,0,6,5,0,0,1,1,3,0,4.7629,0,1,403,0.444,0,7657,5,1,62,0,0,21,0.001,1,0,1
34,25,1,2,1,0,3,3,0,0,1,1,0,0,4.1019,0,0,404,1.147,0,1547,4,1,76,0,0,13,0.076,2,0,1
25,17,0,1,0,0,2,0,0,0,0,1,0,0,3.8635,0,0,200,1.674,1,173185,4,1,80,1,0,311,0.03,1,0,0
24,16,0,1,0,0,2,0,0,0,0,1,0,0,3.8035,0,0,403,0.794,1,374,5,1,253,0,0,140,0.078,2,1,0
84,15,61,2,0,2,6,5,0,0,1,1,3,0,4.6602,0,1,404,0.707,0,7882,5,1,62,0,0,21,0.001,1,1,1
84,15,61,2,2,0,6,12,0,0,1,1,3,0,4.7879,0,1,404,0.748,0,7882,5,1,62,0,0,21,0.001,1,1,1
19,11,0,1,0,0,2,0,0,0,0,1,0,0,3.9321,0,0,200,1.107,1,172384,2,1,82,0,0,7,0.074,1,1,0
36,23,5,2,1,0,3,0,0,0,1,1,0,0,3.9722,0,0,200,1.174,1,6081,0,1,51,1,0,341,0.079,1,0,1
19,11,0,1,0,0,2,0,0,0,0,1,0,0,3.8269,0,0,200,1.456,0,19196,2,1,50,0,0,39,0.02,1,1,0
14,6,0,1,0,0,2,0,0,0,0,1,0,0,3.3249,0,0,200,1.152,1,182765,1,1,84,1,0,280,0.038,1,1,0
83,74,1,3,0,0,3,14,0,0,2,1,0,0,4.873,0,0,200,0.246,0,191759,4,1,61,0,0,28,0.047,1,0,1
52,22,22,2,0,0,3,0,0,0,0,1,0,0,4.1883,0,0,200,1.535,0,365284,1,1,57,0,0,32,0.214,1,1,1
17,9,0,1,0,0,2,0,0,0,0,1,0,0,3.7345,0,0,200,0.649,0,7695,4,1,52,0,0,37,0.07,2,0,0
84,15,61,2,0,0,6,6,0,0,1,1,3,0,4.7098,0,1,404,0.5,0,7882,5,1,61,0,0,22,0.001,1,1,1
21,13,0,1,0,0,2,0,0,0,0,1,0,0,3.5352,1,0,200,0.961,3,38218,0,1,183,0,0,211,0.019,4,1,0
84,16,21,2,0,0,6,10,0,0,1,0,3,0,4.4939,0,1,502,0.613,0,0,0,0,0,0,0,0,0.0,0,0,1
19,11,0,1,0,0,2,0,0,0,0,1,0,0,3.8924,0,1,200,3.029,2,513561,5,1,252,1,0,114,0.022,3,1,0
39,30,1,2,1,0,3,0,0,0,1,1,0,0,4.1217,0,0,200,2.253,0,4786,1,1,83,0,0,6,0.575,1,0,1
25,17,0,1,0,0,2,0,0,0,0,1,0,0,3.6839,0,0,200,0.57,1,280486,4,1,158,1,0,185,0.116,2,1,0
19,11,0,1,0,0,2,1,0,0,0,1,0,0,3.5766,0,0,200,0.569,1,79208,4,1,27,0,0,62,0.073,2,1,0
17,9,0,1,0,0,2,0,0,0,0,1,0,0,3.7345,0,0,200,0.327,0,2522,5,1,49,0,0,40,0.019,1,0,0
26,18,1,2,0,0,3,4,0,0,1,0,0,0,3.9501,0,0,200,1.235,0,0,4,0,0,0,0,0,0.349,2,0,1
84,15,61,2,0,0,6,6,0,0,1,1,3,0,4.5329,0,1,200,1.134,0,115266,5,1,62,0,0,21,0.001,1,1,1
20,12,0,1,0,0,2,0,0,0,0,1,0,0,3.8219,0,0,200,1.203,0,130709,4,1,41,0,0,48,0.195,2,1,0
23,4,11,1,0,0,3,2,0,0,0,1,0,0,3.6425,1,0,200,0.286,0,271,4,1,49,0,0,40,0.0,1,0,1
20,12,0,1,0,0,2,0,0,0,0,1,0,0,3.8842,0,0,403,0.271,0,10,4,1,60,0,0,29,0.019,2,0,0
17,9,0,1,0,0,2,0,0,0,0,1,0,0,3.8522,0,0,200,2.716,3,237571,0,1,295,1,0,69,0.039,1,1,0
84,15,61,2,0,1,6,9,0,0,1,1,3,0,4.7676,0,1,200,1.197,0,157702,5,1,61,0,0,22,0.001,1,1,1
22,14,0,1,0,0,2,0,0,0,0,1,0,0,3.9363,0,0,403,2.168,1,7025,4,1,222,0,0,174,0.225,1,1,0
16,8,0,1,0,0,2,0,0,0,0,1,0,0,3.25,0,0,200,4.818,2,1633965,5,1,369,1,0,27,0.037,3,1,0
23,4,11,1,0,0,3,1,0,0,0,1,0,0,3.8492,1,0,200,0.289,0,271,4,1,49,0,0,40,0.001,1,0,1
39,30,1,2,4,0,3,0,0,0,1,1,0,0,4.1604,0,0,401,0.317,0,12,4,1,76,0,0,13,0.12,2,0,1
16,8,0,1,0,0,2,0,0,0,0,1,0,0,3.375,0,0,403,0.665,0,863,0,1,349,1,0,2,0.05,2,1,0
84,15,61,2,0,1,6,8,0,0,1,1,3,0,4.6786,0,1,401,0.687,0,8916,5,1,61,0,0,22,0.001,1,1,1
48,41,0,2,0,0,2,3,0,0,1,0,0,0,4.423,0,0,502,0.435,0,0,0,0,0,0,0,0,0.0,0,0,1
17,9,0,1,0,0,2,0,0,0,0,1,0,0,3.3816,0,0,200,0.941,1,102928,4,1,57,0,0,33,0.116,1,1,0
84,15,61,2,1,0,6,8,0,0,1,1,3,0,4.7348,0,1,401,0.557,0,8920,5,1,62,0,0,21,0.001,1,1,1
44,35,1,2,2,0,3,5,0,0,1,1,0,0,4.6524,0,0,200,0.516,0,2855,4,1,65,0,0,24,0.113,2,0,1
21,13,0,1,0,0,2,0,0,0,0,1,0,0,3.368,0,0,200,0.744,1,135678,4,1,72,0,0,17,0.077,2,1,0
23,9,6,1,0,0,3,2,0,0,0,1,0,0,3.7623,0,0,403,4.868,2,4542,4,1,60,0,0,29,0.316,1,0,1
28,11,9,1,0,0,3,2,0,0,0,1,0,0,4.1106,1,0,200,1.219,1,28989,4,1,47,0,0,42,0.001,2,1,1
26,18,0,1,0,0,2,0,0,0,0,1,0,0,4.1039,0,0,200,3.707,2,438987,0,1,64,0,0,25,0.039,1,1,0
19,11,0,1,0,0,2,0,0,0,0,1,0,0,3.4316,0,0,403,0.194,1,0,5,0,0,0,0,0,0.021,1,0,0
21,13,0,1,0,0,2,0,0,0,0,1,0,0,3.7849,0,0,403,0.369,1,7003,4,1,89,0,0,0,0.071,2,1,0
45,33,4,2,1,0,4,5,0,0,1,1,1,0,4.3981,0,0,200,0.381,0,334298,5,1,71,1,0,294,0.078,4,0,1
17,9,0,1,0,0,2,0,0,0,0,1,0,0,3.8522,0,0,200,0.135,0,143637,5,1,297,0,0,97,0.021,1,0,0
27,12,7,1,0,0,3,1,0,0,0,1,0,0,3.9121,0,0,200,0.549,0,1071,4,1,88,0,0,1,0.001,2,0,1
62,55,0,2,4,0,2,7,0,0,1,0,0,0,4.422,0,0,502,0.412,0,0,0,0,0,0,0,0,0.0,0,0,1
21,14,0,1,0,0,2,6,0,0,0,0,0,0,4.0707,0,0,502,0.245,0,0,0,0,0,0,0,0,0.0,0,0,1
19,11,0,1,0,0,2,0,0,0,0,1,0,0,3.8269,0,0,202,0.353,1,0,5,1,380,1,0,16,0.02,1,0,0
35,23,4,2,0,0,4,0,0,0,1,1,1,0,3.8861,0,0,403,1.617,0,35,4,1,57,0,0,32,0.075,2,0,1
29,20,1,2,0,0,3,2,0,0,1,1,0,0,4.1852,0,0,200,0.994,0,21115,4,1,80,0,0,9,0.066,2,0,1
30,21,1,1,0,0,3,0,0,0,0,1,0,0,3.7899,0,0,200,2.427,0,144710,1,1,61,0,0,28,0.242,1,1,1
16,8,0,1,0,0,2,0,0,0,0,1,0,0,3.4528,0,0,200,1.611,1,94808,4,1,87,0,0,2,0.02,4,1,0
76,68,0,2,8,0,2,1,0,0,1,1,0,0,4.353,0,0,200,0.495,0,264068,5,1,89,0,0,0,0.041,1,0,1
35,9,18,1,0,0,3,3,0,0,0,1,0,0,4.4576,0,0,403,1.085,1,2833,5,1,88,0,0,1,0.001,1,0,1
43,15,20,2,0,0,4,15,0,0,1,1,1,0,4.2863,0,0,200,0.815,0,15392,0,1,237,1,0,128,0.073,1,1,1
103,74,1,4,0,0,3,6,0,0,2,1,0,0,4.8532,0,0,200,0.174,0,16964,4,1,61,0,0,28,0.044,1,0,1
42,33,1,2,4,0,3,0,0,0,1,1,0,0,3.9464,0,0,200,0.671,0,236372,4,1,66,0,0,23,0.118,2,0,1
53,34,11,3,2,1,3,5,0,0,1,1,0,0,4.5251,0,0,404,0.641,0,50,5,1,68,1,0,328,0.072,2,0,1
17,9,0,1,0,0,2,0,0,0,0,1,0,0,3.7345,0,0,200,0.276,0,42684,5,1,14,0,0,15,0.021,4,1,0
21,13,0,2,0,0,2,0,0,0,1,1,0,0,3.7849,0,1,200,0.692,2,51529,5,1,61,0,0,22,0.035,1,0,0
37,28,1,2,0,0,3,0,0,0,1,1,0,0,4.1885,0,0,200,0.788,0,17732,5,1,21,0,0,8,0.074,1,0,1
18,10,0,1,0,0,2,0,0,0,0,1,0,0,3.6835,0,0,403,0.9,1,778,5,1,17,0,0,12,0.075,3,1,0
94,26,4,3,3,0,3,29,0,0,2,1,0,0,4.902,0,1,200,1.679,0,24591,1,1,74,0,0,15,0.658,1,0,1
20,12,0,1,0,0,2,0,0,0,0,1,0,0,3.6842,0,0,403,0.876,1,263,0,1,61,0,0,28,0.035,1,1,0
27,18,1,1,0,0,3,0,0,0,0,1,0,0,4.0323,0,0,503,1.75,0,592,2,1,75,0,0,14,0.236,1,0,1
15,7,0,1,0,0,2,0,0,0,0,1,0,0,3.5069,0,0,200,2.248,1,834446,1,1,17,1,0,379,0.034,1,0,0
41,26,7,3,2,0,3,0,0,0,1,1,0,0,4.1804,0,0,403,0.264,0,4995,4,1,78,0,0,11,0.073,2,0,1
21,13,0,1,0,0,2,1,0,0,0,1,0,0,3.6897,0,0,200,1.297,2,32826,4,1,49,0,0,40,0.29,2,0,0
18,10,0,1,0,0,2,0,0,0,0,1,0,0,3.8366,0,0,403,0.127,0,6996,4,1,371,1,0,25,0.032,1,0,0
27,19,0,1,0,0,2,0,0,0,0,1,0,0,4.0603,0,0,200,3.289,1,3961800,5,1,210,0,0,184,0.028,1,0,0
33,22,3,2,1,0,3,0,0,0,1,1,0,0,4.0785,0,0,403,0.562,0,35,4,1,57,0,0,32,0.076,2,0,1
17,9,0,1,0,0,2,0,0,0,0,1,0,0,3.2928,0,0,200,3.176,3,230454,0,1,265,0,0,101,0.018,1,1,0
182,16,21,6,7,1,4,35,0,0,1,1,1,0,5.1158,0,0,400,0.164,0,23,4,1,47,0,0,42,0.001,2,0,1
23,4,11,1,0,0,3,3,0,0,0,1,0,0,3.9362,1,0,200,0.751,1,12025,5,1,49,0,0,40,0.001,1,0,1
19,11,0,1,0,0,2,0,0,0,0,1,0,0,3.7871,0,0,200,1.042,1,372118,4,1,337,0,0,57,0.039,1,1,0
35,16,11,2,1,0,3,10,0,0,1,1,0,0,4.4576,0,0,200,3.926,1,11714,0,1,77,0,0,12,0.134,1,0,1
15,7,0,1,0,0,2,3,0,0,0,1,0,0,3.6402,0,0,200,0.399,1,264354,5,1,24,1,0,372,0.02,1,1,0
19,11,0,1,0,0,2,0,0,0,0,1,0,0,3.8269,0,0,200,1.653,0,68842,4,1,45,0,0,44,0.081,2,1,0
63,56,0,2,4,0,2,8,0,0,1,0,0,0,4.4257,0,0,502,0.414,0,0,0,0,0,0,0,0,0.0,0,0,1
37,24,1,2,0,0,3,1,0,0,1,1,0,0,4.1114,1,0,200,0.336,0,62066,5,1,62,0,0,21,0.033,1,0,1
21,13,0,1,0,0,2,0,0,0,0,1,0,0,3.4399,0,0,404,0.429,0,10,4,1,58,0,0,31,0.017,2,0,0
50,22,20,2,1,0,5,0,0,0,1,1,2,0,4.222,0,0,200,1.479,0,0,1,1,44,0,0,45,0.391,1,0,1
17,9,0,1,0,0,2,0,0,0,0,1,0,0,3.7345,0,0,200,1.362,0,12068,5,1,204,1,0,192,0.04,1,1,0
39,30,1,2,2,0,3,0,0,0,1,1,0,0,4.1698,1,0,200,2.4,0,17809,0,1,88,0,0,1,0.001,1,0,1
23,15,0,1,0,0,2,0,0,0,0,1,0,0,3.654,0,0,200,2.666,0,736300,0,1,86,1,0,266,0.041,3,1,0
24,16,0,1,1,0,2,0,0,0,0,1,0,0,3.7202,0,0,200,2.48,1,250118,4,1,82,0,0,7,0.247,3,0,0
17,9,0,1,0,0,2,0,0,0,0,1,0,0,3.7345,0,0,200,0.825,0,1008291,1,1,19,1,0,345,0.035,1,1,0
18,10,0,1,0,0,2,0,0,0,0,1,0,0,3.8366,0,0,200,0.801,0,14844,4,1,59,0,0,30,0.119,2,0,0
34,18,8,4,0,0,3,0,0,0,2,1,0,0,3.8192,0,0,200,0.29,0,15548,1,1,343,1,0,53,0.039,1,1,1
46,19,11,3,0,0,3,0,0,1,0,1,0,0,4.3217,0,0,200,1.715,0,139382,5,1,63,1,0,26,0.019,1,1,1
14,6,0,1,0,0,2,0,0,0,0,1,0,0,3.3788,0,0,200,1.255,1,326744,2,1,69,0,0,20,0.037,2,1,0
79,15,56,2,1,1,5,3,0,0,1,1,2,0,4.7932,0,1,404,1.407,2,7882,5,1,62,0,0,21,0.001,1,1,1
17,9,0,1,0,0,2,0,0,0,0,1,0,0,3.6169,0,0,403,0.348,1,379405,4,1,357,0,0,37,0.022,4,1,0
17,9,0,1,0,0,2,0,0,0,0,1,0,0,3.7345,0,0,200,0.185,0,5926,4,1,76,0,0,13,0.04,2,0,0
23,4,11,1,0,0,3,1,0,0,0,1,0,0,3.9362,1,0,200,0.612,1,11499,4,1,49,0,0,40,0.001,1,0,1
27,11,8,1,0,0,3,0,0,0,0,1,0,0,3.8101,0,0,404,1.037,1,60836,4,1,71,0,0,18,0.238,3,1,1
32,24,0,1,0,0,2,0,0,0,0,1,0,0,4.0778,0,0,200,1.12,2,39567,5,1,102,0,0,291,0.087,4,1,0
24,16,0,1,0,0,2,0,0,0,0,1,0,0,4.0535,0,0,503,0.588,0,107,0,1,258,1,0,138,0.078,1,1,0
34,25,1,2,0,0,3,0,0,0,1,1,0,0,4.1134,0,0,404,0.597,0,3909,4,1,80,0,0,9,0.067,2,0,1
34,6,20,1,1,0,3,0,0,0,0,1,0,0,4.1385,0,1,200,1.804,1,43150,2,1,378,0,0,15,0.001,3,1,1
36,27,1,2,0,0,3,0,0,0,1,1,0,0,4.0095,0,0,200,0.969,0,24937,4,1,80,0,0,9,0.076,2,0,1
18,10,0,1,0,0,2,0,0,0,0,1,0,0,3.6835,0,0,200,0.098,0,6034,2,1,111,1,0,273,0.019,1,0,0
16,8,0,1,0,0,2,0,0,0,0,1,0,0,3.5778,0,0,403,0.135,0,6973,4,0,0,0,0,0,0.019,1,0,0
16,8,0,1,0,0,2,0,0,0,0,1,0,0,3.5778,0,0,403,0.363,0,4511,4,1,76,0,0,13,0.131,2,1,0
25,16,1,2,0,0,3,0,0,0,1,1,0,0,3.9737,0,1,403,0.094,0,4387,4,1,84,0,0,5,0.124,2,0,1
19,11,0,1,0,0,2,0,0,0,0,1,0,0,3.4316,0,1,200,0.392,0,311092,5,1,48,0,0,41,0.024,4,1,0
22,13,1,1,0,0,3,0,0,0,0,1,0,0,3.9706,0,0,200,2.728,2,91813,2,1,61,0,0,28,0.415,1,0,1
79,15,56,2,0,0,5,9,0,0,1,1,2,0,4.783,0,1,200,1.631,2,115334,5,1,62,0,0,21,0.001,1,1,1
29,21,0,1,0,0,2,0,0,0,0,1,0,0,4.0044,0,1,200,0.252,1,51518,5,1,62,0,0,21,0.035,1,1,0
84,15,61,2,0,0,6,9,0,0,1,1,3,0,4.6927,0,1,401,0.738,0,8916,5,1,62,0,0,21,0.001,1,1,1
77,48,13,6,5,1,3,4,0,1,3,1,0,0,4.6157,0,0,200,2.499,0,235,5,1,64,1,0,301,1.058,1,0,1
40,25,7,2,0,0,4,0,0,0,1,1,1,0,4.0439,0,1,403,0.638,0,35,4,1,57,0,0,32,0.069,2,0,1
26,18,0,1,0,0,2,0,0,0,0,1,0,0,3.8253,0,0,200,0.486,1,629243,2,1,290,1,0,76,0.232,1,1,0
22,14,0,1,0,0,2,0,0,0,0,1,0,0,3.6635,0,0,403,0.784,0,777,5,1,296,0,0,98,0.116,3,1,0
15,7,0,1,0,0,2,1,0,0,0,1,0,0,3.5069,0,0,200,0.59,0,14159,2,1,195,1,0,196,0.08,1,1,0
46,7,2,3,1,0,6,2,0,0,1,1,0,0,4.3031,0,0,200,0.281,0,179,0,1,7,1,0,83,0.001,1,0,1
84,15,61,2,2,0,6,9,0,0,1,1,3,0,4.9055,0,1,404,0.632,0,7882,5,1,62,0,0,21,0.001,1,1,1
16,8,0,1,0,0,2,0,0,0,0,1,0,0,3.5,0,0,200,1.395,1,237052,0,1,319,1,0,46,0.037,3,1,0
79,15,56,2,0,1,5,10,0,0,1,1,2,0,4.8751,0,1,200,1.546,2,156263,5,1,61,0,0,22,0.001,1,1,1
28,10,10,1,0,0,4,8,0,0,0,1,1,0,4.1645,0,0,200,1.19,0,139760,2,1,53,0,0,36,0.077,2,0,1
22,14,0,1,0,0,2,0,0,0,0,1,0,0,3.8797,0,0,200,0.622,1,105460,1,1,299,1,0,65,0.181,1,1,0
32,24,0,2,0,0,2,0,0,0,1,1,0,0,4.0306,0,0,200,0.524,0,436699,4,1,70,0,0,19,0.021,3,1,0
43,11,17,1,0,1,3,0,0,0,0,1,0,0,4.2778,0,0,200,0.779,0,2232,4,1,69,0,0,20,0.001,2,1,1
25,17,0,1,0,0,2,0,0,0,0,1,0,0,3.9435,0,0,200,0.409,1,430725,4,1,61,0,0,28,0.247,3,1,0
33,21,4,2,0,0,4,0,0,0,1,1,1,0,3.7865,0,0,403,0.513,0,35,4,1,57,0,0,32,0.077,2,0,1
40,31,1,2,0,0,3,0,0,0,1,1,0,0,4.3776,0,0,200,0.618,0,24944,4,1,79,0,0,10,0.211,2,0,1
16,8,0,1,0,0,2,0,0,0,0,1,0,0,3.5,0,0,200,0.841,3,1614277,0,1,350,1,0,15,0.194,2,1,0
40,25,7,2,1,0,3,0,0,0,0,1,0,0,4.0685,1,0,200,2.496,0,17878,0,1,67,0,0,22,0.327,1,0,1
46,37,1,2,3,0,3,0,0,0,1,1,0,0,3.8656,0,0,403,0.329,0,4984,4,1,66,0,0,23,0.294,2,0,1
19,11,0,1,0,0,2,0,0,0,0,1,0,0,3.4316,0,0,403,0.636,1,12591,5,1,70,0,0,325,0.084,4,1,0
80,51,21,7,2,0,4,0,0,0,6,1,1,0,4.4121,0,1,200,2.175,0,15823,1,1,51,0,0,38,0.597,1,0,1
41,32,1,2,2,0,3,0,0,0,1,1,0,0,4.1779,0,0,403,0.315,0,4556,4,1,81,0,0,8,0.001,2,0,1
14,6,0,1,0,0,2,0,0,0,0,1,0,0,3.5216,0,0,200,0.878,1,298975,4,1,85,0,0,4,0.076,2,1,0
35,26,1,2,1,0,3,0,0,0,1,1,0,0,3.9789,0,0,200,0.63,0,25715,4,1,80,0,0,9,0.067,2,0,1
75,42,25,5,0,0,4,0,0,0,3,1,1,0,4.1607,0,0,403,1.292,0,220,5,1,139,0,0,40,0.19,1,0,1
16,8,0,1,0,0,2,0,0,0,0,1,0,0,3.5,0,0,200,4.179,1,826830,1,1,351,1,0,45,0.215,2,1,0
32,23,1,2,0,0,3,0,0,0,1,1,0,0,4.0778,0,0,200,0.608,0,23921,4,1,80,0,0,9,0.068,2,0,1
56,32,16,2,0,0,4,6,0,0,1,1,1,0,4.5391,0,0,200,2.964,0,43507,5,1,29,0,0,60,0.039,1,0,1
34,25,1,2,1,0,3,0,0,0,1,1,0,0,4.0575,0,0,403,0.275,0,4984,4,1,74,0,0,15,0.076,2,0,1
33,16,9,2,1,0,4,0,0,0,1,1,1,0,3.9226,0,0,402,0.409,0,4507,5,1,86,0,0,3,0.127,1,0,1
18,10,0,1,0,0,2,0,0,0,0,1,0,0,3.8366,0,0,200,1.786,1,696387,2,1,19,1,0,100,0.038,2,1,0
24,16,0,1,0,0,2,2,0,0,0,1,0,0,4.0535,0,0,200,1.017,1,34273,4,1,69,0,0,20,0.074,2,0,0
17,9,0,1,0,0,2,0,0,0,0,1,0,0,3.6169,0,0,200,1.411,0,153632,2,1,332,0,0,33,0.268,1,1,0
20,12,0,1,0,0,2,0,0,0,0,1,0,0,4.0219,0,0,200,2.625,1,65598,2,1,62,0,0,27,0.245,1,1,0
40,31,1,2,2,0,3,0,0,0,1,1,0,0,4.1128,0,0,200,0.18,0,79958,4,1,64,0,0,25,0.001,2,0,1
45,36,1,2,2,0,3,6,0,0,1,1,0,0,4.4134,0,0,404,0.402,0,6873,5,1,71,0,0,18,0.207,2,0,1
20,12,0,1,0,0,2,0,0,0,0,1,0,0,3.7842,0,0,200,2.022,0,633434,2,1,23,0,0,66,0.034,1,1,0
23,15,0,1,0,0,2,0,0,0,0,1,0,0,3.882,0,0,200,0.494,1,102719,5,1,299,1,0,65,0.038,1,1,0
25,18,0,1,0,0,2,2,0,0,0,0,0,0,3.8333,0,0,200,0.65,0,612,2,0,0,0,0,0,0.276,1,1,1
18,10,0,1,0,0,2,0,0,0,0,1,0,0,3.5033,0,0,200,1.805,1,86377,4,1,64,0,0,330,0.073,2,1,0
21,13,0,1,0,0,2,0,0,0,0,1,0,0,4.0114,0,0,200,2.114,1,541927,0,1,46,0,0,43,0.035,1,0,0
22,14,0,1,0,0,2,0,0,0,0,1,0,0,3.8797,0,0,200,1.011,0,3763,5,1,340,0,0,53,0.07,4,1,0
38,29,1,2,0,0,3,0,0,0,1,1,0,0,4.0933,0,0,404,1.027,0,3909,4,1,80,0,0,9,0.068,2,0,1
16,8,0,1,0,0,2,0,0,0,0,1,0,0,3.625,0,0,200,0.458,1,1577374,0,1,321,1,0,44,0.026,1,0,0
16,8,0,1,0,0,2,0,0,0,0,1,0,0,3.25,0,0,200,0.321,1,4985580,4,1,25,1,0,371,0.037,1,0,0
79,15,56,2,0,0,5,5,0,0,1,1,2,0,4.7518,0,1,403,1.045,2,7657,5,1,62,0,0,21,0.001,1,0,1
38,29,1,2,1,0,3,0,0,0,1,1,0,0,4.0433,0,0,200,1.744,2,132081,0,1,73,0,0,16,0.001,2,0,1
22,14,0,1,0,0,2,0,0,0,0,1,0,0,3.9706,0,0,200,2.569,2,144163,4,1,383,1,0,10,0.023,2,1,0
23,4,11,1,0,0,3,2,0,0,0,1,0,0,3.8492,1,0,200,0.357,0,271,4,1,49,0,0,40,0.001,1,0,1
45,36,1,2,2,0,3,0,0,0,1,1,0,0,3.9164,0,0,404,0.456,0,6873,5,1,34,0,0,55,0.069,2,0,1
23,4,11,1,0,0,3,3,0,0,0,1,0,0,3.882,1,0,200,0.346,0,271,4,1,49,0,0,40,0.001,1,0,1
23,16,0,1,0,0,2,0,0,0,0,0,0,0,3.7081,0,0,403,0.088,0,4984,4,0,0,0,0,0,0.001,2,0,1
21,13,0,2,0,0,2,0,0,0,1,1,0,0,3.7849,0,1,200,0.567,2,61004,5,1,62,0,0,21,0.031,1,0,0
47,12,27,2,0,0,4,5,0,0,1,1,1,0,4.384,0,0,200,0.492,0,124775,4,1,48,1,0,320,0.001,1,0,1
20,12,0,1,0,0,2,1,0,0,0,1,0,0,3.9219,0,0,200,1.523,1,1127033,2,1,328,0,0,65,0.038,2,1,0
45,36,1,2,6,0,3,0,0,0,1,1,0,0,4.3354,0,0,404,0.912,0,3909,4,1,80,0,0,9,0.071,2,0,1
15,7,0,1,0,0,2,0,0,0,0,1,0,0,3.6402,0,0,200,2.929,0,7,0,1,219,1,0,177,0.036,1,1,0
54,45,1,2,4,0,3,0,0,0,1,1,0,0,4.2217,0,0,404,0.342,0,906,4,1,64,0,0,25,0.073,2,0,1
34,25,1,1,0,0,3,0,0,0,0,1,0,0,4.0575,0,0,403,0.394,0,4984,4,1,83,0,0,6,0.233,2,0,1
19,11,0,1,0,0,2,0,0,0,0,1,0,0,3.6163,0,0,200,3.27,2,274470,5,1,65,1,0,331,0.19,2,1,0
22,14,0,1,0,0,2,0,0,0,0,1,0,0,3.6069,0,0,200,0.299,0,15288,2,1,208,1,0,188,0.022,2,1,0
16,8,0,1,0,0,2,0,0,0,0,1,0,0,3.375,0,0,403,0.23,0,6994,4,1,83,0,0,6,0.125,2,1,0
16,8,0,1,0,0,2,0,0,0,0,1,0,0,3.0,0,0,403,0.098,0,11317,4,1,43,0,0,46,0.02,1,1,0
18,10,0,1,0,0,2,0,0,0,0,1,0,0,3.7255,0,0,202,0.726,1,0,5,1,321,0,0,73,0.074,3,1,0
20,12,0,1,0,0,2,0,0,0,0,1,0,0,3.6219,0,0,200,0.311,0,420908,0,1,18,1,0,364,0.032,1,1,0
19,11,0,1,0,0,2,0,0,0,0,1,0,0,3.7216,0,0,200,2.156,1,171861,2,1,269,0,0,125,0.08,4,1,0
